subject name,course name,catalog number,credits,term,description,enrollment requirements,quantatative,writing,CA1,CA2,CA3,CA4,CA4INT,TOI1,TOI2,TOI3,TOI4,TOI5,TOI6
Civil Engineering,Probability and Statistics in Civil and Environmental Engineering,2251,3.00,Spring 2026,"(Also offered as ENVE 2251.) Fundamentals of probability theory and statistics. Hypothesis testing, linear and multiple regression.",Enrollment Requirements: Recommended preparation: MATH 1131Q or 1151Q. May not be taken out of sequence after passing CE 3220 or 4210.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Introduction to Geographic Information Systems,2500,,Spring 2026,"(Also offered as GEOG 2500.) Fundamental principles of geographic information systems (GIS). Topics include history of the field, components of a GIS, the nature and characteristics of spatial data, methods of data capture and sources of data, database models, review of typical GIS operations and applications. Laboratory exercises provide experience with common computer-based systems.",,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Transportation Engineering and Planning,2710,,Spring 2026,Design of transportation facilities. Traffic flow and capacity analysis. Travel demand analysis and planning methods.,Enrollment Requirements: PHYS 1201Q or 1401Q or 1501Q. Prerequisite or corequisite: CE 2251 or STAT 1100Q; CE 2411 or ENVE 2411.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Mechanics of Materials,3110,3.00,Spring 2026,"Simple and combined stress, torsion, flexure and deflection of beams, continuous and restrained beams, combined axial and bending loads, columns.",Enrollment Requirements: CE 2110; enrollment in School of Engineering.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Civil and Environmental Engineering Applications of Probability and Statistics,3251,1.00,Spring 2026,Multiple regression. Analysis of variance. Student project applying probability or statistics in a civil or environmental engineering context.,Enrollment Requirements: STAT 1100Q; open only to CE and ENVE majors. This course and CE 2251 or ENVE 2251 may not both be taken for credit. Recommended preparation: MATH 1121 or 1131Q or 1151Q.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Civil Engineering Materials Laboratory,3520,,Spring 2026,"Engineering properties of steel, Sieve and Hydrometer analysis, properties and performance of soil, Portland cement concrete, Bituminous cement concrete, and timber; laboratory measurement of properties; interpretation of results. Written reports.","Enrollment Requirements: CE 3110 and CE 3510, which may be taken concurrently; enrollment in School of Engineering.",False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Design of Steel Structures,3630,,Spring 2026,"Steel material and structural shapes; LRFD and ASD design philosophies; design of steel members for tension, compression, bending, and combined effects of axial forces and bending moments; design of simple connections; design project.",Enrollment Requirements: CE 3610; enrollment in the School of Engineering.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Directed Research in Civil Engineering,3997,1.00 - 3.00,Spring 2026,Individualized or group research conducted under the supervision of the instructor.,Enrollment Requirements: Open only to students in the School of Engineering.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Principles of Construction II,4220,3.00,Spring 2026,"Time, cost, productivity, decision-making, and sustainability challenges in the construction industry. Advanced scheduling, construction sequencing, economic analysis, financial management, construction equipment and methods, risk management, and sustainability issues.",Enrollment Requirements: CE 2211 and 3220.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Computer Aided Site Design,4410,,Spring 2026,"Roadway and street network design and site development using computer software, including grading and earthwork, runoff and drainage structures.",Enrollment Requirements: CE 2410 or CE 2411 or ENVE 2411; enrollment in the School of Engineering. Recommended preparation: CE 2710,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Street and Highway Design,4720,3.00,Spring 2026,"History of street and highway design; land-use context, street design data collection and analysis, speed, safety and street network characterization; pedestrian and bikers in design, cross-section and alignment design.",Enrollment Requirements: CE 2710; enrollment in the School of Engineering. Recommended preparation: CE 4410. This course and CE 5720 may not both be taken for credit.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Civil Engineering Projects II,4920W,2.00,Spring 2026,"Design of civil engineering projects. Students working singly or in groups implement previously developed proposals for civil engineering design projects from first concepts through preliminary proposals, sketches, cost estimations, design, evaluation, consideration of realistic constraints such as economic, environmental, social, political, ethical, health and safety, manufacturability, and sustainability, oral presentation and written reports.",Enrollment Requirements: CE 4900W or 4910W; ENGL 1007 or 1010 or 1011; open only to senior Civil Engineering majors.,False,True,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Independent Research in Civil Engineering,4997,1.00 - 3.00,Spring 2026,Independent research conducted under the supervision of the instructor.,Enrollment Requirements: Open only to students in the School of Engineering.,False,False,False,False,False,False,False,False,False,False,False,False,False
Civil Engineering,Independent Study in Civil Engineering,4999,1.00 - 4.00,Spring 2026,Individual study in specialized area of civil engineering as mutually arranged between student and instructor.,Enrollment Requirements: Open only to students in the School of Engineering.,False,False,False,False,False,False,False,False,False,False,False,False,False
Classics and Ancient Mediterranean Studies,Roman Civilization,1102,,Spring 2026,"A survey of classical Rome, with emphasis on literature, thought, and influence on contemporary culture. Taught in English. CA 1.",Content Areas: CA1: Arts & Humanities,False,False,True,False,False,False,False,False,True,False,False,False,False
